tour,player_name,serve_pts,serve_pts_won,return_pts,return_pts_won,serve_win_pct,return_win_pct,total_win_pct,ras_slow,ras_medium,ras_fast,n_slow,n_medium,n_fast,body_return_pts,cluster,PC1,PC2
WTA,Katerina Siniakova,2113,1175,2178,906,0.5560814008518694,0.41597796143250687,0.484968538802144,0.9619565217391305,0.9186046511627907,0.9554455445544554,184.0,172.0,202.0,558.0,4.0,0.14408652368446323,-0.29978298215444815
WTA,Katie Boulter,1472,881,1458,578,0.5985054347826086,0.39643347050754457,0.4979522184300341,0.975103734439834,0.9303482587064676,0.9299610894941635,241.0,201.0,257.0,699.0,4.0,0.2578234205599865,0.23098300815294048
WTA,Kiki Bertens,1334,816,1458,627,0.6116941529235382,0.43004115226337447,0.5168338108882522,0.9433962264150944,0.9202127659574468,0.882051282051282,159.0,188.0,195.0,542.0,6.0,-0.8070920509836224,0.11443320714849747
WTA,Kirsten Flipkens,1268,734,1252,513,0.5788643533123028,0.4097444089456869,0.49484126984126986,0.9662921348314607,0.8952380952380953,0.8282828282828283,89.0,105.0,99.0,293.0,5.0,-1.3348655374186296,1.2161406623438238
WTA,Kristina Mladenovic,1566,897,1527,665,0.5727969348659003,0.435494433529797,0.5050113158745555,0.9522184300341296,0.9130434782608695,0.8992805755395683,293.0,207.0,139.0,639.0,6.0,-0.6134160792369986,0.12079301728253032
WTA,Kristyna Pliskova,1214,743,1187,437,0.6120263591433278,0.36815501263689976,0.4914618908788005,0.9090909090909091,0.8214285714285714,0.7804878048780488,44.0,56.0,41.0,141.0,0.0,-3.6642979974726404,0.6758688143893018
WTA,Lauren Davis,1668,912,1601,678,0.5467625899280576,0.42348532167395375,0.48638727439583973,0.9685863874345549,0.9554455445544554,0.9375,191.0,202.0,128.0,521.0,3.0,0.5857293110088665,-0.027543953459292194
WTA,Lesia Tsurenko,1933,1035,1791,798,0.5354371443352303,0.4455611390284757,0.4922126745435016,0.9467455621301775,0.9842105263157894,0.9506172839506173,169.0,190.0,162.0,521.0,1.0,0.7935416697607472,-0.6700663580234588
WTA,Leylah Fernandez,1551,921,1521,615,0.5938104448742747,0.40433925049309666,0.5,0.9940476190476191,0.9605911330049262,0.9422222222222222,168.0,203.0,225.0,596.0,3.0,1.076389556093023,0.4392756633565886
WTA,Liudmila Samsonova,1458,904,1572,656,0.6200274348422496,0.4173027989821883,0.5148514851485149,0.9861751152073732,0.9668508287292817,0.9452054794520548,217.0,181.0,219.0,617.0,3.0,1.0770838350869096,0.2334977720656196
WTA,M. Keys,1435,922,1409,639,0.6425087108013937,0.45351312987934705,0.5488748241912799,,,,,,,,,,
WTA,Madison Brengle,1398,713,1431,658,0.5100143061516452,0.45981830887491265,0.48462354188759277,0.9879518072289156,0.9761904761904762,0.984375,83.0,84.0,64.0,231.0,1.0,1.6082882897123412,-0.172584480925369
WTA,Madison Keys,3693,2351,3838,1667,0.63660980232873,0.43434080250130275,0.5335280839197981,0.9215686274509803,0.9233176838810642,0.9029374201787995,510.0,639.0,783.0,1932.0,6.0,-0.8841697163761879,-0.570262127195034
WTA,Magda Linette,1942,1145,2012,812,0.5895983522142122,0.40357852882703776,0.49494183105715733,0.9771428571428571,0.9795918367346939,0.9433962264150944,175.0,147.0,159.0,481.0,1.0,1.1057248044961872,0.04532861491821713
WTA,Maria Sakkari,2640,1601,2679,1133,0.606439393939394,0.4229189996267264,0.514006392178981,0.9577464788732394,0.9517045454545454,0.9611940298507463,284.0,352.0,335.0,971.0,1.0,0.6007902410063961,-0.5042313657992045
WTA,Marie Bouzkova,1689,993,1741,747,0.5879218472468917,0.42906375646180356,0.5072886297376094,0.9901960784313726,0.9653179190751445,0.9580838323353293,204.0,173.0,167.0,544.0,1.0,1.2376803472775801,0.1786925409335483
WTA,Marketa Vondrousova,1898,1093,2080,962,0.5758693361433087,0.4625,0.5165912518853696,0.9513677811550152,0.9506726457399103,0.9651741293532339,329.0,223.0,201.0,753.0,1.0,0.5308145743167486,-0.6779488683888785
WTA,Marta Kostyuk,1372,809,1462,636,0.5896501457725948,0.43502051983584133,0.5098800282286521,0.9605263157894737,0.9349593495934959,0.9595375722543352,152.0,123.0,173.0,448.0,4.0,0.39124129669195457,-0.40101099700125753
WTA,N. Osaka,1404,868,1418,619,0.6182336182336182,0.43653032440056416,0.5269312544294826,,,,,,,,,,
